zip,city,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,ports_within_radius,evs_within_radius,evs_per_port_nearby,access_class,evs_per_port,vs_state_avg,evs_added,ports_added,service_category
91711,Claremont,2859,961,33,62,4,66,14,1024.0,42065.0,41.0791015625,Well served,43.31818181818182,1.3017276201573154,1898,52,Below average
91715,,17,10,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
91720,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91722,Covina,1365,309,3,2,20,22,0,1400.0,67760.0,48.4,Well served,62.04545454545455,1.8644891936146226,1056,22,Below average
91723,Covina,880,196,16,21,31,52,6,1398.0,66710.0,47.71816881258941,"Fewer than 1,000 EVs",16.923076923076923,0.5085448124595533,684,46,"Fewer than 1,000 EVs"
91724,Covina,1387,361,1,2,0,2,0,1437.0,56512.0,39.32637439109256,Locally sparse - chargers nearby,693.5,20.83993525785956,1026,2,Severely underserved (>3x state avg)
91726,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91729,,42,12,0,0,0,0,0,,,,No location data,,,30,0,"Fewer than 1,000 EVs"
91730,Rancho Cucamonga,3411,781,21,27,9,36,11,860.0,45657.0,53.08953488372093,Locally sparse - chargers nearby,94.75,2.847273057941158,2630,25,Below average
91731,El Monte,988,234,15,23,5,28,5,2680.0,94708.0,35.33880597014925,"Fewer than 1,000 EVs",35.285714285714285,1.0603489563685882,754,23,"Fewer than 1,000 EVs"
91732,El Monte,2066,451,10,15,22,37,0,2416.0,103089.0,42.6692880794702,Well served,55.83783783783784,1.677947981945784,1615,37,Below average
91733,South El Monte,1341,320,2,2,4,6,0,2859.0,104451.0,36.53410283315845,Locally sparse - chargers nearby,223.5,6.716258875460146,1021,6,Severely underserved (>3x state avg)
91734,,3,3,0,0,0,0,0,,,,No location data,,,0,0,"Fewer than 1,000 EVs"
91736,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91737,Rancho Cucamonga,1906,509,1,4,0,4,0,701.0,38728.0,55.24679029957204,Locally sparse - chargers nearby,476.5,14.319003821730467,1397,4,Severely underserved (>3x state avg)
91739,Rancho Cucamonga,4015,1019,4,2,21,23,13,363.0,34982.0,96.36914600550963,Isolated - underserved by both measures,174.56521739130434,5.245750293740392,2996,10,Severely underserved (>3x state avg)
91740,Glendora,1177,349,10,21,1,22,0,1306.0,54455.0,41.69601837672282,Well served,53.5,1.6076950775709968,828,22,Below average
91741,Glendora,1908,605,11,18,8,26,2,822.0,32572.0,39.62530413625304,Locally sparse - chargers nearby,73.38461538461539,2.2052352322109723,1303,24,Below average
91743,,7,1,0,0,0,0,0,,,,No location data,,,6,0,"Fewer than 1,000 EVs"
91744,City of Industry,2277,398,8,16,4,20,4,1672.0,88546.0,52.958133971291865,Locally sparse - chargers nearby,113.85,3.4212352258216447,1879,16,Severely underserved (>3x state avg)
91745,Hacienda Heights,4235,1058,4,2,14,16,0,2097.0,99639.0,47.51502145922747,Locally sparse - chargers nearby,264.6875,7.953958707375201,3177,16,Severely underserved (>3x state avg)
91746,City of Industry,899,210,40,89,4,93,6,1973.0,93595.0,47.43791180942727,"Fewer than 1,000 EVs",9.666666666666666,0.2904869610564418,689,87,"Fewer than 1,000 EVs"
91747,,8,1,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
91748,City of Industry,4105,1021,10,7,48,55,13,1904.0,85227.0,44.76207983193277,Locally sparse - chargers nearby,74.63636363636364,2.24285073693422,3084,42,Below average
91750,La Verne,2022,640,10,16,16,32,0,851.0,31064.0,36.50293772032902,Well served,63.1875,1.8988080881124743,1382,32,Below average
91752,Eastvale,1968,449,4,6,17,23,0,946.0,45240.0,47.82241014799154,Locally sparse - chargers nearby,85.56521739130434,2.571266893669014,1519,23,Below average
91754,Monterey Park,2435,649,8,34,5,39,2,5083.0,123746.0,24.34507180798741,Well served,62.43589743589744,1.8762221489985036,1786,37,Below average
91755,Monterey Park,1849,439,1,4,0,4,0,4464.0,116006.0,25.98700716845878,Locally sparse - chargers nearby,462.25,13.890785973966231,1410,4,Severely underserved (>3x state avg)
91758,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
91759,,16,7,0,0,0,0,0,1.0,14110.0,14110.0,"Fewer than 1,000 EVs",,,9,0,"Fewer than 1,000 EVs"
91760,,0,2,0,0,0,0,0,,,,No location data,,,-2,0,"Fewer than 1,000 EVs"
91761,Ontario,3908,702,88,188,28,216,32,990.0,62660.0,63.292929292929294,Well served,18.09259259259259,0.5436891972263288,3206,184,At or above average
91762,Ontario,2966,489,3,15,0,15,0,1018.0,54705.0,53.737721021611,Locally sparse - chargers nearby,197.73333333333332,5.94196087236832,2477,15,Severely underserved (>3x state avg)
91763,Montclair,1112,282,6,12,5,17,5,1322.0,64601.0,48.8661119515885,Well served,65.41176470588235,1.9656480772500808,830,12,Below average
91764,Ontario,1418,311,31,93,81,174,20,1106.0,50357.0,45.53074141048825,Well served,8.149425287356323,0.2448932882152405,1107,154,At or above average
91765,Diamond Bar,5694,1653,51,85,35,120,4,1545.0,82629.0,53.48155339805825,Well served,47.45,1.4258903071167066,4041,116,Below average
91766,Pomona,2217,527,8,65,50,115,0,1405.0,68299.0,48.61138790035587,Well served,19.278260869565216,0.5793189739089638,1690,115,At or above average
91767,Pomona,1392,296,17,41,2,43,1,1394.0,66481.0,47.69081779053084,Well served,32.372093023255815,0.9727935440029679,1096,42,At or above average
91768,Pomona,838,210,8,43,1,44,40,1343.0,65102.0,48.47505584512286,"Fewer than 1,000 EVs",19.045454545454547,0.572323056501485,628,4,"Fewer than 1,000 EVs"
91769,,17,5,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
91770,Rosemead,4341,882,9,22,10,32,10,3546.0,105545.0,29.764523406655385,Locally sparse - chargers nearby,135.65625,4.0765212218082345,3459,22,Severely underserved (>3x state avg)
91773,San Dimas,2171,615,17,40,6,46,17,1310.0,49657.0,37.90610687022901,Well served,47.19565217391305,1.4182470594907088,1556,29,Below average
91774,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91775,San Gabriel,2155,612,1,0,6,6,0,3248.0,98587.0,30.35314039408867,Locally sparse - chargers nearby,359.1666666666667,10.7930931220109,1543,6,Severely underserved (>3x state avg)
91776,San Gabriel,2416,564,8,18,43,61,20,3695.0,108432.0,29.345602165087957,Well served,39.60655737704918,1.1901919127965461,1852,41,Below average
91778,,14,10,0,0,0,0,0,,,,No location data,,,4,0,"Fewer than 1,000 EVs"
91780,Temple City,3126,874,4,8,0,8,2,2595.0,97128.0,37.428901734104045,Locally sparse - chargers nearby,390.75,11.742184141324618,2252,6,Severely underserved (>3x state avg)
91784,,2566,722,0,0,0,0,0,915.0,41640.0,45.50819672131148,Locally sparse - chargers nearby,,,1844,0,"1,000+ EVs, zero ports"
91785,,16,3,0,0,0,0,0,,,,No location data,,,13,0,"Fewer than 1,000 EVs"
91786,Upland,2124,538,6,7,68,75,2,1045.0,41592.0,39.80095693779904,Well served,28.32,0.8510266279777688,1586,73,At or above average
91788,,27,9,0,0,0,0,0,,,,No location data,,,18,0,"Fewer than 1,000 EVs"
91789,Walnut,5445,1480,78,148,20,168,8,1630.0,82720.0,50.74846625766871,Well served,32.410714285714285,0.973954127433698,3965,160,At or above average
91790,West Covina,2335,498,9,70,8,78,2,1574.0,78659.0,49.97395171537484,Well served,29.935897435897434,0.8995849523432249,1837,76,At or above average
91791,West Covina,2492,658,4,5,62,67,0,1488.0,76173.0,51.19153225806452,Well served,37.19402985074627,1.1176945552537103,1834,67,Below average
91792,West Covina,1532,339,1,2,0,2,2,1653.0,65572.0,39.66848154869933,Locally sparse - chargers nearby,766.0,23.018587465782872,1193,0,Severely underserved (>3x state avg)
91793,,14,7,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
91801,Alhambra,3001,777,7,26,12,38,4,4634.0,116541.0,25.149115235217955,Locally sparse - chargers nearby,78.97368421052632,2.3731888479048506,2224,34,Below average
91802,,38,16,0,0,0,0,0,,,,No location data,,,22,0,"Fewer than 1,000 EVs"
91803,Alhambra,1859,520,2,0,28,28,0,5103.0,123111.0,24.12522045855379,Well served,66.39285714285714,1.9951302731672116,1339,28,Below average
91806,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91816,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
91822,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
91901,Alpine,724,179,5,14,22,36,8,69.0,6142.0,89.01449275362319,"Fewer than 1,000 EVs",20.11111111111111,0.6043464362208731,545,28,"Fewer than 1,000 EVs"
91902,,1171,275,0,0,0,0,0,1138.0,47287.0,41.55272407732865,Locally sparse - chargers nearby,,,896,0,"1,000+ EVs, zero ports"
91903,,13,5,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
91905,,40,7,0,0,0,0,0,12.0,151.0,12.583333333333334,"Fewer than 1,000 EVs",,,33,0,"Fewer than 1,000 EVs"
91906,Campo,94,24,6,10,0,10,0,10.0,245.0,24.5,"Fewer than 1,000 EVs",9.4,0.2824735276479883,70,10,"Fewer than 1,000 EVs"
91908,,9,0,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
91909,,4,2,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
91910,Chula Vista,2831,613,22,67,26,93,6,1264.0,46972.0,37.16139240506329,Well served,30.440860215053764,0.9147592733601633,2218,87,At or above average
91911,Chula Vista,2303,332,21,29,12,41,10,687.0,31815.0,46.31004366812227,Well served,56.170731707317074,1.6879515676526127,1971,31,Below average
91912,,30,11,0,0,0,0,0,,,,No location data,,,19,0,"Fewer than 1,000 EVs"
91913,Chula Vista,4654,806,3,9,0,9,0,441.0,29696.0,67.33786848072562,Isolated - underserved by both measures,517.1111111111111,15.539382951226209,3848,9,Severely underserved (>3x state avg)
91914,Chula Vista,1676,408,6,16,32,48,18,587.0,39501.0,67.29301533219761,Locally fine - crowded region,34.916666666666664,1.049258936919389,1268,30,Below average
91915,Chula Vista,2923,535,8,16,16,32,4,409.0,28470.0,69.60880195599022,Isolated - underserved by both measures,91.34375,2.7449139671378644,2388,28,Below average
91916,,53,13,0,0,0,0,0,38.0,788.0,20.73684210526316,"Fewer than 1,000 EVs",,,40,0,"Fewer than 1,000 EVs"
91917,,25,10,0,0,0,0,0,0.0,708.0,,"Fewer than 1,000 EVs",,,15,0,"Fewer than 1,000 EVs"
91921,,18,6,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
91931,Guatay,9,1,1,2,0,2,0,36.0,884.0,24.555555555555557,"Fewer than 1,000 EVs",4.5,0.13522668876765395,8,2,"Fewer than 1,000 EVs"
91932,Imperial Beach,557,123,6,12,0,12,2,392.0,19135.0,48.81377551020408,"Fewer than 1,000 EVs",46.416666666666664,1.394838252658949,434,10,"Fewer than 1,000 EVs"
91933,,4,0,0,0,0,0,0,,,,No location data,,,4,0,"Fewer than 1,000 EVs"
91934,Jacumba Hot Springs,17,4,1,0,12,12,0,12.0,57.0,4.75,"Fewer than 1,000 EVs",1.4166666666666667,0.04257136498240958,13,12,"Fewer than 1,000 EVs"
91935,Jamul,640,166,1,8,0,8,0,71.0,4626.0,65.15492957746478,"Fewer than 1,000 EVs",80.0,2.40403002253607,474,8,"Fewer than 1,000 EVs"
91941,,2023,600,0,0,0,0,0,1254.0,53052.0,42.30622009569378,Locally sparse - chargers nearby,,,1423,0,"1,000+ EVs, zero ports"
91942,La Mesa,1605,356,10,24,12,36,6,1960.0,52637.0,26.85561224489796,Well served,44.583333333333336,1.3397458979758308,1249,30,Below average
91943,La Mesa,2,1,1,3,0,3,3,,,,No location data,0.6666666666666666,0.020033583521133918,1,0,"Fewer than 1,000 EVs"
91944,,10,2,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
91945,Lemon Grove,830,142,6,9,8,17,1,2098.0,65619.0,31.276930409914204,"Fewer than 1,000 EVs",48.8235294117647,1.4671653814006897,688,16,"Fewer than 1,000 EVs"
91946,,4,0,0,0,0,0,0,,,,No location data,,,4,0,"Fewer than 1,000 EVs"
91948,,2,2,0,0,0,0,0,10.0,160.0,16.0,"Fewer than 1,000 EVs",,,0,0,"Fewer than 1,000 EVs"
91950,National City,1094,145,28,42,12,54,5,1867.0,58273.0,31.212104981253347,Well served,20.25925925925926,0.6087983436700141,949,49,At or above average
91951,,9,1,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
91962,,96,13,0,0,0,0,0,10.0,201.0,20.1,"Fewer than 1,000 EVs",,,83,0,"Fewer than 1,000 EVs"
91963,,15,4,0,0,0,0,0,10.0,162.0,16.2,"Fewer than 1,000 EVs",,,11,0,"Fewer than 1,000 EVs"
91976,,2,3,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
91977,Spring Valley,2061,338,2,4,0,4,0,1389.0,53319.0,38.3866090712743,Locally sparse - chargers nearby,515.25,15.483455863896378,1723,4,Severely underserved (>3x state avg)
91978,,557,75,0,0,0,0,0,694.0,44426.0,64.01440922190201,"Fewer than 1,000 EVs",,,482,0,"Fewer than 1,000 EVs"
91979,,9,3,0,0,0,0,0,,,,No location data,,,6,0,"Fewer than 1,000 EVs"
91980,,28,1,0,0,0,0,0,2.0,68.0,34.0,"Fewer than 1,000 EVs",,,27,0,"Fewer than 1,000 EVs"
92003,,449,120,0,0,0,0,0,281.0,20667.0,73.54804270462634,"Fewer than 1,000 EVs",,,329,0,"Fewer than 1,000 EVs"
92004,Borrego Springs,86,25,5,6,6,12,0,12.0,86.0,7.166666666666667,"Fewer than 1,000 EVs",7.166666666666667,0.21536102285218964,61,12,"Fewer than 1,000 EVs"
92005,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
92007,Cardiff by the Sea,1087,353,4,7,0,7,0,1028.0,56202.0,54.67120622568093,Locally sparse - chargers nearby,155.28571428571428,4.666393990172693,734,7,Severely underserved (>3x state avg)
92008,Carlsbad,2402,705,25,95,35,130,11,761.0,39614.0,52.05519053876478,Well served,18.476923076923075,0.5552384725126577,1697,119,At or above average
92009,Carlsbad,5348,1705,18,30,26,56,35,991.0,51285.0,51.75075681130171,Locally sparse - chargers nearby,95.5,2.869810839402434,3643,21,Below average
92010,Carlsbad,1777,520,15,30,0,30,3,808.0,39950.0,49.443069306930695,Well served,59.233333333333334,1.7799838958527487,1257,27,Below average
92011,Carlsbad,2782,830,8,21,0,21,7,851.0,43776.0,51.4406580493537,Locally sparse - chargers nearby,132.47619047619048,3.9809592396996116,1952,14,Severely underserved (>3x state avg)
92013,,23,10,0,0,0,0,0,,,,No location data,,,13,0,"Fewer than 1,000 EVs"
92014,Del Mar,2199,837,11,18,1,19,13,1842.0,58962.0,32.009771986970684,Locally sparse - chargers nearby,115.73684210526316,3.4779355391821176,1362,6,Severely underserved (>3x state avg)
92018,,39,11,0,0,0,0,0,,,,No location data,,,28,0,"Fewer than 1,000 EVs"
92019,El Cajon,2680,423,11,37,0,37,0,431.0,22180.0,51.461716937354986,Locally sparse - chargers nearby,72.43243243243244,2.1766217771610368,2257,37,Below average
92020,El Cajon,2188,411,38,63,25,88,8,699.0,43918.0,62.82975679542203,Well served,24.863636363636363,0.7471616035950173,1777,80,At or above average
92021,El Cajon,2036,330,29,51,29,80,7,420.0,16973.0,40.411904761904765,Well served,25.45,0.7647820509192873,1706,73,At or above average
92022,,12,1,0,0,0,0,0,,,,No location data,,,11,0,"Fewer than 1,000 EVs"
92023,,37,12,0,0,0,0,0,,,,No location data,,,25,0,"Fewer than 1,000 EVs"
92024,Encinitas,5477,1937,22,32,40,72,5,1060.0,60869.0,57.42358490566038,Locally sparse - chargers nearby,76.06944444444444,2.285915353026051,3540,67,Below average
92025,Escondido,1913,480,21,34,29,63,5,538.0,32958.0,61.260223048327134,Well served,30.365079365079364,0.9124820303792662,1433,58,At or above average
92026,Escondido,2718,685,13,53,12,65,4,544.0,22489.0,41.34007352941177,Well served,41.815384615384616,1.256568000240969,2033,61,Below average
92027,Escondido,2006,498,7,35,16,51,2,380.0,11476.0,30.2,Well served,39.333333333333336,1.1819814277469012,1508,49,Below average
92028,Fallbrook,2982,709,18,28,11,39,4,185.0,7833.0,42.34054054054054,Locally sparse - chargers nearby,76.46153846153847,2.2976979253854366,2273,35,Below average
92029,Escondido,2078,544,15,27,0,27,7,854.0,59291.0,69.42740046838408,Isolated - underserved by both measures,76.96296296296296,2.3127659198286823,1534,20,Below average
92030,,11,4,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
92033,,5,1,0,0,0,0,0,,,,No location data,,,4,0,"Fewer than 1,000 EVs"
92034,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
92036,Julian,110,30,5,2,4,6,2,6.0,110.0,18.333333333333332,"Fewer than 1,000 EVs",18.333333333333332,0.5509235468311827,80,4,"Fewer than 1,000 EVs"
92037,San Diego,4798,1772,93,478,38,516,59,2455.0,50136.0,20.421995926680243,Well served,9.2984496124031,0.27942190039069925,3026,457,At or above average
92038,,43,14,0,0,0,0,0,,,,No location data,,,29,0,"Fewer than 1,000 EVs"
92039,,14,6,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
92040,Lakeside,1276,295,15,27,12,39,6,384.0,20262.0,52.765625,Well served,32.717948717948715,0.983186637421803,981,33,At or above average
92046,,18,6,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
92049,,6,4,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
92051,,5,2,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
92052,,9,3,0,0,0,0,0,,,,No location data,,,6,0,"Fewer than 1,000 EVs"
92054,Oceanside,1656,460,36,53,66,119,10,626.0,25832.0,41.26517571884984,Well served,13.915966386554622,0.41818001232350127,1196,109,At or above average
92055,,21,9,0,0,0,0,0,1.0,4000.0,4000.0,"Fewer than 1,000 EVs",,,12,0,"Fewer than 1,000 EVs"
92056,Oceanside,3008,731,22,44,4,48,7,728.0,33499.0,46.01510989010989,Well served,62.666666666666664,1.8831568509865881,2277,41,Below average
92057,Oceanside,2869,759,4,4,20,24,0,604.0,23784.0,39.37748344370861,Locally sparse - chargers nearby,119.54166666666667,3.592271945133326,2110,24,Severely underserved (>3x state avg)
